id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.42468765115380025,0.05149429260984949,0.1864195241097763,0.08083922125317529,0.045587955418064346,0.09789056978949487,0.07596814360649373,0.5488982296560947,0.04256023903767001,0.03592267460601748,0.6924738804938376,0.20918650667771216,0.07267639427127322,0.5799679557781806,0.034463435884259354,0.08382982280124496,0.4985911374725764,0.0069513406156901675,0.09032628232474263,0.09031240238204373
11,0.16416253944777692,0.07201149196500764,0.1194651989731503,0.07012817467875142,0.02777604379017345,0.0732515771694,0.062262786944725916,0.2258195390606969,0.08450287156741605,0.09803724578396117,0.20918650667771216,0.1790816689572437,0.08010900679131132,0.23521683478887895,0.08857791213140337,0.11729034236037117,0.22453579945786964,0.0756085641272954,0.0671771249366151,0.08191451947357399
12,0.17350549510046398,0.15949942739693815,0.09153252474206394,0.12384660461665942,0.0243834954102308,0.04857689579317501,0.05886682261901193,0.24220958491764694,0.15931986529714903,0.19469932414090926,0.07267639427127322,0.08010900679131132,0.4462464198980097,0.06876587320425338,0.25856159318917915,0.25701441602588565,0.3301214552982615,0.14316536385283649,0.11256882374681983,0.19261388234231797
13,0.38499657440410257,0.07451043071274388,0.21880965809035893,0.11119449140759338,0.052897380093095074,0.18232216421604916,0.11776739892591753,0.5386637039936318,0.10614593805041272,0.036294307297057606,0.5799679557781806,0.23521683478887895,0.06876587320425338,0.7409742627248775,0.12063456527091618,0.08073660530743104,0.47544843083351734,0.017305209433413394,0.11112224017934368,0.16172904261151916
14,0.0950127191245689,0.0350125937504386,0.16614412167663006,0.05791968593292554,0.10672050668107481,0.14065632481174895,0.061015042345497185,0.10812566742819658,0.7576441507723651,0.6370946104129125,0.034463435884259354,0.08857791213140337,0.25856159318917915,0.12063456527091618,0.9106074111115724,0.6660011299846257,0.0871194065007653,0.5941319044455711,0.1151667980815203,0.15802341129806377
15,0.159612406660619,0.04364936091025234,0.19446663418003102,0.15196311721778138,0.09990742735902639,0.09583633220358391,0.1076088719562401,0.12636176133854837,0.5261108673178883,0.46128826533843753,0.08382982280124496,0.11729034236037117,0.25701441602588565,0.08073660530743104,0.6660011299846257,0.6597537861491045,0.16451099963353336,0.4767323415229006,0.1192329109664344,0.16400160119815263
16,0.423845844235271,0.15627589273472872,0.23596429833301294,0.19441528217889867,0.0899068028896901,0.10391573358297998,0.12089079550303657,0.5738702381930726,0.10108651935322746,0.09738764012325656,0.4985911374725764,0.22453579945786964,0.3301214552982615,0.47544843083351734,0.0871194065007653,0.16451099963353336,0.6613607094503388,0.018998157457068763,0.17508596603231613,0.17130158571848245
17,2.8934347964468672e-05,0.045630298208866014,0.005964392701271099,0.04101901244607847,0.08460979435990752,0.05702316663183134,0.06663499435407302,0.018068135476076483,0.5854469536474839,0.6089411551958486,0.0069513406156901675,0.0756085641272954,0.14316536385283649,0.017305209433413394,0.5941319044455711,0.4767323415229006,0.018998157457068763,0.7388880188706056,0.07669632036075331,0.06971217225729939
18,0.1296017204082908,0.0029927570419538536,0.045797272642629845,0.08143245586307367,0.0600301982776397,0.08900110084142308,0.02315674534107593,0.14190214496576062,0.18586682856541015,0.10167554900185954,0.09032628232474263,0.0671771249366151,0.11256882374681983,0.11112224017934368,0.1151667980815203,0.1192329109664344,0.17508596603231613,0.07669632036075331,0.1320014576094966,0.031044338817704308
19,0.16067624011432696,0.1893519993074702,0.23996931811057035,0.12817822803008103,0.009752503864306167,0.05284608460491156,0.0910572740331124,0.22275064613300438,0.0850345755505501,0.07677896226696923,0.09031240238204373,0.08191451947357399,0.19261388234231797,0.16172904261151916,0.15802341129806377,0.16400160119815263,0.17130158571848245,0.06971217225729939,0.031044338817704308,0.339779640933845
